258.307116314816,8.57267519844599,570.168249281879,24.9454360302101,43.3045959325905,-6.66998700004235,1231.10173444807,-140.838407100329,623.272833839639,-41.8635841900856,64.5862493436845,-10.676671882984,315.308661998352,-32.0201047076834,967.102981541428,-157.532740306644,635.114879327873,-127.57498175327,875.656700402582,49.4050890755214,277.234760822067,-47.4492161778161,712.56874808928,-174.258169769989,1608.60335444182,34.0857983482628,1802.48223134437,-198.54798582106,389.216488068642,4.15522937347805
259.215021580919,5.18562478680668,544.801461012673,39.1379135894111,44.7377154555476,-8.47435542230357,1209.9974988495,-132.619902111917,620.140679173795,-43.1765546751231,61.9787093317459,-8.41610774078303,306.614582978928,-29.4187173487659,947.452236397817,-151.938869761131,629.285720437191,-125.331362123607,852.712786026915,54.4742500058057,266.292981007946,-45.4700212565008,702.756593446475,-174.896279502982,1569.32497647953,34.2850247543303,1797.62963648156,-194.818641849967,384.246412306782,4.68028970786991
268.007035648738,4.96189158321985,555.908778161969,38.5582965601499,35.1136433208141,-5.77460073261952,1215.54690991322,-137.179160521491,619.806389491982,-43.1939097000555,56.0115721341094,-6.12742496982261,307.025432778597,-29.5141528080996,952.455426060372,-153.110197339699,616.47368080685,-115.041152426278,848.107500171593,56.1169051606197,266.722221568075,-49.9706452207798,703.330376102097,-174.52376862097,1597.97642457865,28.7915354737693,1799.27065818306,-206.925711081599,386.192729198922,5.02878556828305
258.20950900614,10.1110470495125,551.20184404368,37.6988212180834,46.5610757933713,-8.36153353243429,1216.6088174056,-129.393223379247,625.817437798272,-43.6843613413242,65.9781371263897,-12.3985362074378,313.704923386077,-31.5492502024234,963.793062084562,-156.919674664404,620.322832519299,-118.235990961782,874.119104317914,54.4064086271193,270.492686049855,-46.6087332090609,714.64484046617,-184.366145617871,1644.37373099461,6.21601391714421,1836.61177171878,-220.29750670994,390.793646955417,4.16685766706205
262.553957176725,9.23048128740632,557.229894787889,42.7423441153182,42.5186260159317,-6.75506553847593,1242.08598361243,-152.509284454238,628.143509333386,-44.096006990904,63.460487620906,-9.25243591576561,312.469566655685,-30.9553806083423,960.037884409314,-155.424788889826,622.880748538307,-117.31982952801,839.71821176873,64.2235455538457,268.355991683951,-44.0266213223287,707.447702554248,-176.945190932137,1601.95951423164,28.6838375644134,1816.1836796287,-207.450787338394,383.446580270011,5.16043986458766
262.445741046682,11.5276908841126,552.498522063497,41.8115686161642,44.1719203028909,-3.81116409873059,1202.62270907179,-129.103380223039,623.162625232303,-41.8016838740582,65.4667394099669,-9.19247566328355,311.318279798292,-31.0344472662344,948.246861378445,-152.511225395554,618.684298272325,-119.899357677097,852.550340561391,51.1626942086699,267.478455209641,-46.4165660378185,701.078775912295,-178.447253714885,1580.22394258124,30.4673148063596,1765.71854542471,-177.386816965892,383.335908576356,4.80371154148375
260.239585897153,11.0885167082929,559.20520327264,35.3876551003537,48.592828860874,-11.3302618113305,1186.16905728677,-115.399523642878,625.446801475474,-41.6105310214429,62.5119203350042,-8.9222494726172,312.934482121448,-31.5362929653487,958.61708735887,-155.821716714806,620.991554621083,-121.706849816678,860.476294902542,58.8983294309674,261.904646101817,-41.3957116957467,719.664798851006,-184.449703426306,1620.45344163325,16.2967507930226,1817.49305527521,-202.15911228364,386.565803523651,4.4557929609002
261.81826543911,11.0917135411446,565.593638359618,33.7194163465313,41.1658238556961,-4.90989517733446,1235.00584289904,-137.176349962673,634.209502334373,-43.641822307471,52.7043611158232,-4.7490383066812,317.078009996717,-31.6050300432796,970.856225820546,-159.236005534312,622.123903117949,-119.150579642384,859.756227856121,66.3217478910651,276.833007003142,-52.2131227285376,734.966691049828,-192.977623360096,1647.97328678705,20.6385338685951,1870.3116328824,-217.342012746844,393.793091680511,2.9994066433572
266.386205225448,12.585049185107,565.325432922511,28.652632673519,42.4906337797165,-7.32829866312137,1231.21710554754,-138.560013584257,631.327747806002,-43.1378018451381,62.9734953947124,-10.4984288755762,314.824728059191,-32.5521402429415,957.885357533923,-156.309163332826,634.478669963859,-121.330949622132,844.09962405187,62.8593037171469,270.758420575977,-51.0804836951249,723.584744844151,-183.771877752707,1605.73251340316,19.1970510855218,1848.73111506235,-213.215483155984,384.535045738324,4.22348546020904
262.784103303607,11.1628669231378,564.905755332491,32.5296370423895,36.9417624322497,-0.778480127288677,1225.05161680762,-140.826066907911,631.546294577068,-43.232231449217,59.6765636696429,-10.4605660616994,311.961113962655,-31.6821457945983,953.504874547611,-151.931185288741,618.058104181682,-114.377577588993,847.0992822284,55.492514444373,259.276258959316,-41.4621080927187,728.635034014963,-188.428480860064,1608.77775821839,28.0426310024507,1847.84904824185,-210.294663365114,386.298647739053,4.29718607016083
